,n,Relations,FCY Result
102,"[[38, 40]]","(True, 103)"
102,"[[39, 41]]","(True, 103)"
102,"[[40, 42]]","(True, 103)"
102,"[[41, 43]]","(True, 103)"
102,"[[42, 44]]","(True, 103)"
102,"[[43, 45]]","(True, 103)"
102,"[[44, 46]]","(True, 103)"
102,"[[45, 47]]","(True, 103)"
102,"[[46, 48]]","(True, 103)"
102,"[[47, 49]]","(True, 103)"
102,"[[48, 50]]","(True, 103)"
102,"[[49, 51]]","(True, 103)"
102,"[[50, 52]]","(True, 103)"
102,"[[51, 53]]","(True, 103)"
102,"[[52, 54]]","(True, 103)"
102,"[[53, 55]]","(True, 103)"
102,"[[54, 56]]","(True, 103)"
102,"[[55, 57]]","(True, 103)"
102,"[[56, 58]]","(True, 103)"
102,"[[57, 59]]","(True, 103)"
102,"[[58, 60]]","(True, 103)"
102,"[[59, 61]]","(True, 103)"
102,"[[60, 62]]","(True, 103)"
102,"[[61, 63]]","(True, 103)"
102,"[[62, 64]]","(True, 103)"
102,"[[63, 65]]","(True, 103)"
102,"[[64, 66]]","(True, 103)"
102,"[[65, 67]]","(True, 103)"
102,"[[66, 68]]","(True, 103)"
102,"[[67, 69]]","(True, 103)"
102,"[[68, 70]]","(True, 103)"
102,"[[69, 71]]","(True, 103)"
102,"[[70, 72]]","(True, 103)"
102,"[[71, 73]]","(True, 103)"
102,"[[72, 74]]","(True, 103)"
102,"[[73, 75]]","(True, 103)"
102,"[[74, 76]]","(True, 103)"
102,"[[75, 77]]","(True, 103)"
102,"[[76, 78]]","(True, 103)"
102,"[[77, 79]]","(True, 103)"
102,"[[78, 80]]","(True, 103)"
102,"[[79, 81]]","(True, 103)"
102,"[[80, 82]]","(True, 103)"
102,"[[81, 83]]","(True, 103)"
102,"[[82, 84]]","(True, 103)"
102,"[[83, 85]]","(True, 103)"
102,"[[84, 86]]","(True, 103)"
102,"[[85, 87]]","(True, 103)"
102,"[[86, 88]]","(True, 103)"
102,"[[87, 89]]","(True, 103)"
102,"[[88, 90]]","(True, 103)"
102,"[[89, 91]]","(True, 103)"
102,"[[90, 92]]","(True, 103)"
102,"[[91, 93]]","(True, 103)"
102,"[[92, 94]]","(True, 103)"
102,"[[93, 95]]","(True, 103)"
102,"[[94, 96]]","(True, 103)"
102,"[[95, 97]]","(True, 103)"
102,"[[96, 98]]","(True, 103)"
102,"[[97, 99]]","(True, 103)"
102,"[[98, 100]]","(True, 103)"
102,"[[99, 101]]","(True, 103)"
103,"[[1, 3]]","(True, 104)"
103,"[[2, 4]]","(True, 104)"
103,"[[3, 5]]","(True, 104)"
103,"[[4, 6]]","(True, 104)"
103,"[[5, 7]]","(True, 104)"
103,"[[6, 8]]","(True, 104)"
103,"[[7, 9]]","(True, 104)"
103,"[[8, 10]]","(True, 104)"
103,"[[9, 11]]","(True, 104)"
103,"[[10, 12]]","(True, 104)"
103,"[[11, 13]]","(True, 104)"
103,"[[12, 14]]","(True, 104)"
103,"[[13, 15]]","(True, 104)"
103,"[[14, 16]]","(True, 104)"
103,"[[15, 17]]","(True, 104)"
103,"[[16, 18]]","(True, 104)"
103,"[[17, 19]]","(True, 104)"
103,"[[18, 20]]","(True, 104)"
103,"[[19, 21]]","(True, 104)"
103,"[[20, 22]]","(True, 104)"
103,"[[21, 23]]","(True, 104)"
103,"[[22, 24]]","(True, 104)"
103,"[[23, 25]]","(True, 104)"
103,"[[24, 26]]","(True, 104)"
103,"[[25, 27]]","(True, 104)"
103,"[[26, 28]]","(True, 104)"
103,"[[27, 29]]","(True, 104)"
103,"[[28, 30]]","(True, 104)"
103,"[[29, 31]]","(True, 104)"
103,"[[30, 32]]","(True, 104)"
103,"[[31, 33]]","(True, 104)"
103,"[[32, 34]]","(True, 104)"
103,"[[33, 35]]","(True, 104)"
103,"[[34, 36]]","(True, 104)"
103,"[[35, 37]]","(True, 104)"
103,"[[36, 38]]","(True, 104)"
103,"[[37, 39]]","(True, 104)"
103,"[[38, 40]]","(True, 104)"
103,"[[39, 41]]","(True, 104)"
103,"[[40, 42]]","(True, 104)"
103,"[[41, 43]]","(True, 104)"
103,"[[42, 44]]","(True, 104)"
103,"[[43, 45]]","(True, 104)"
103,"[[44, 46]]","(True, 104)"
103,"[[45, 47]]","(True, 104)"
103,"[[46, 48]]","(True, 104)"
103,"[[47, 49]]","(True, 104)"
103,"[[48, 50]]","(True, 104)"
103,"[[49, 51]]","(True, 104)"
103,"[[50, 52]]","(True, 104)"
103,"[[51, 53]]","(True, 104)"
103,"[[52, 54]]","(True, 104)"
103,"[[53, 55]]","(True, 104)"
103,"[[54, 56]]","(True, 104)"
103,"[[55, 57]]","(True, 104)"
103,"[[56, 58]]","(True, 104)"
103,"[[57, 59]]","(True, 104)"
103,"[[58, 60]]","(True, 104)"
103,"[[59, 61]]","(True, 104)"
103,"[[60, 62]]","(True, 104)"
103,"[[61, 63]]","(True, 104)"
103,"[[62, 64]]","(True, 104)"
103,"[[63, 65]]","(True, 104)"
103,"[[64, 66]]","(True, 104)"
103,"[[65, 67]]","(True, 104)"
103,"[[66, 68]]","(True, 104)"
103,"[[67, 69]]","(True, 104)"
103,"[[68, 70]]","(True, 104)"
103,"[[69, 71]]","(True, 104)"
103,"[[70, 72]]","(True, 104)"
103,"[[71, 73]]","(True, 104)"
103,"[[72, 74]]","(True, 104)"
103,"[[73, 75]]","(True, 104)"
103,"[[74, 76]]","(True, 104)"
103,"[[75, 77]]","(True, 104)"
103,"[[76, 78]]","(True, 104)"
103,"[[77, 79]]","(True, 104)"
103,"[[78, 80]]","(True, 104)"
103,"[[79, 81]]","(True, 104)"
103,"[[80, 82]]","(True, 104)"
103,"[[81, 83]]","(True, 104)"
103,"[[82, 84]]","(True, 104)"
103,"[[83, 85]]","(True, 104)"
103,"[[84, 86]]","(True, 104)"
103,"[[85, 87]]","(True, 104)"
103,"[[86, 88]]","(True, 104)"
103,"[[87, 89]]","(True, 104)"
103,"[[88, 90]]","(True, 104)"
103,"[[89, 91]]","(True, 104)"
103,"[[90, 92]]","(True, 104)"
103,"[[91, 93]]","(True, 104)"
103,"[[92, 94]]","(True, 104)"
103,"[[93, 95]]","(True, 104)"
103,"[[94, 96]]","(True, 104)"
103,"[[95, 97]]","(True, 104)"
103,"[[96, 98]]","(True, 104)"
103,"[[97, 99]]","(True, 104)"
103,"[[98, 100]]","(True, 104)"
103,"[[99, 101]]","(True, 104)"
103,"[[100, 102]]","(True, 104)"
104,"[[1, 3]]","(True, 105)"
104,"[[2, 4]]","(True, 105)"
104,"[[3, 5]]","(True, 105)"
104,"[[4, 6]]","(True, 105)"
104,"[[5, 7]]","(True, 105)"
104,"[[6, 8]]","(True, 105)"
104,"[[7, 9]]","(True, 105)"
104,"[[8, 10]]","(True, 105)"
104,"[[9, 11]]","(True, 105)"
104,"[[10, 12]]","(True, 105)"
104,"[[11, 13]]","(True, 105)"
104,"[[12, 14]]","(True, 105)"
104,"[[13, 15]]","(True, 105)"
104,"[[14, 16]]","(True, 105)"
104,"[[15, 17]]","(True, 105)"
104,"[[16, 18]]","(True, 105)"
104,"[[17, 19]]","(True, 105)"
104,"[[18, 20]]","(True, 105)"
104,"[[19, 21]]","(True, 105)"
104,"[[20, 22]]","(True, 105)"
104,"[[21, 23]]","(True, 105)"
104,"[[22, 24]]","(True, 105)"
104,"[[23, 25]]","(True, 105)"
104,"[[24, 26]]","(True, 105)"
104,"[[25, 27]]","(True, 105)"
104,"[[26, 28]]","(True, 105)"
104,"[[27, 29]]","(True, 105)"
104,"[[28, 30]]","(True, 105)"
104,"[[29, 31]]","(True, 105)"
104,"[[30, 32]]","(True, 105)"
104,"[[31, 33]]","(True, 105)"
104,"[[32, 34]]","(True, 105)"
104,"[[33, 35]]","(True, 105)"
104,"[[34, 36]]","(True, 105)"
104,"[[35, 37]]","(True, 105)"
104,"[[36, 38]]","(True, 105)"
104,"[[37, 39]]","(True, 105)"
104,"[[38, 40]]","(True, 105)"
104,"[[39, 41]]","(True, 105)"
104,"[[40, 42]]","(True, 105)"
104,"[[41, 43]]","(True, 105)"
104,"[[42, 44]]","(True, 105)"
104,"[[43, 45]]","(True, 105)"
104,"[[44, 46]]","(True, 105)"
104,"[[45, 47]]","(True, 105)"
104,"[[46, 48]]","(True, 105)"
104,"[[47, 49]]","(True, 105)"
104,"[[48, 50]]","(True, 105)"
104,"[[49, 51]]","(True, 105)"
104,"[[50, 52]]","(True, 105)"
104,"[[51, 53]]","(True, 105)"
104,"[[52, 54]]","(True, 105)"
104,"[[53, 55]]","(True, 105)"
104,"[[54, 56]]","(True, 105)"
104,"[[55, 57]]","(True, 105)"
104,"[[56, 58]]","(True, 105)"
104,"[[57, 59]]","(True, 105)"
104,"[[58, 60]]","(True, 105)"
104,"[[59, 61]]","(True, 105)"
104,"[[60, 62]]","(True, 105)"
104,"[[61, 63]]","(True, 105)"
104,"[[62, 64]]","(True, 105)"
104,"[[63, 65]]","(True, 105)"
104,"[[64, 66]]","(True, 105)"
104,"[[65, 67]]","(True, 105)"
104,"[[66, 68]]","(True, 105)"
104,"[[67, 69]]","(True, 105)"
104,"[[68, 70]]","(True, 105)"
104,"[[69, 71]]","(True, 105)"
104,"[[70, 72]]","(True, 105)"
104,"[[71, 73]]","(True, 105)"
104,"[[72, 74]]","(True, 105)"
104,"[[73, 75]]","(True, 105)"
104,"[[74, 76]]","(True, 105)"
104,"[[75, 77]]","(True, 105)"
104,"[[76, 78]]","(True, 105)"
104,"[[77, 79]]","(True, 105)"
104,"[[78, 80]]","(True, 105)"
104,"[[79, 81]]","(True, 105)"
104,"[[80, 82]]","(True, 105)"
104,"[[81, 83]]","(True, 105)"
104,"[[82, 84]]","(True, 105)"
104,"[[83, 85]]","(True, 105)"
104,"[[84, 86]]","(True, 105)"
104,"[[85, 87]]","(True, 105)"
104,"[[86, 88]]","(True, 105)"
104,"[[87, 89]]","(True, 105)"
104,"[[88, 90]]","(True, 105)"
104,"[[89, 91]]","(True, 105)"
104,"[[90, 92]]","(True, 105)"
104,"[[91, 93]]","(True, 105)"
104,"[[92, 94]]","(True, 105)"
104,"[[93, 95]]","(True, 105)"
104,"[[94, 96]]","(True, 105)"
104,"[[95, 97]]","(True, 105)"
104,"[[96, 98]]","(True, 105)"
104,"[[97, 99]]","(True, 105)"
104,"[[98, 100]]","(True, 105)"
104,"[[99, 101]]","(True, 105)"
104,"[[100, 102]]","(True, 105)"
104,"[[101, 103]]","(True, 105)"
105,"[[1, 3]]","(True, 106)"
105,"[[2, 4]]","(True, 106)"
105,"[[3, 5]]","(True, 106)"
105,"[[4, 6]]","(True, 106)"
105,"[[5, 7]]","(True, 106)"
105,"[[6, 8]]","(True, 106)"
105,"[[7, 9]]","(True, 106)"
105,"[[8, 10]]","(True, 106)"
105,"[[9, 11]]","(True, 106)"
105,"[[10, 12]]","(True, 106)"
105,"[[11, 13]]","(True, 106)"
105,"[[12, 14]]","(True, 106)"
105,"[[13, 15]]","(True, 106)"
105,"[[14, 16]]","(True, 106)"
105,"[[15, 17]]","(True, 106)"
105,"[[16, 18]]","(True, 106)"
105,"[[17, 19]]","(True, 106)"
105,"[[18, 20]]","(True, 106)"
105,"[[19, 21]]","(True, 106)"
105,"[[20, 22]]","(True, 106)"
105,"[[21, 23]]","(True, 106)"
105,"[[22, 24]]","(True, 106)"
105,"[[23, 25]]","(True, 106)"
105,"[[24, 26]]","(True, 106)"
105,"[[25, 27]]","(True, 106)"
105,"[[26, 28]]","(True, 106)"
105,"[[27, 29]]","(True, 106)"
105,"[[28, 30]]","(True, 106)"
105,"[[29, 31]]","(True, 106)"
105,"[[30, 32]]","(True, 106)"
105,"[[31, 33]]","(True, 106)"
105,"[[32, 34]]","(True, 106)"
105,"[[33, 35]]","(True, 106)"
105,"[[34, 36]]","(True, 106)"
105,"[[35, 37]]","(True, 106)"
105,"[[36, 38]]","(True, 106)"
105,"[[37, 39]]","(True, 106)"
105,"[[38, 40]]","(True, 106)"
105,"[[39, 41]]","(True, 106)"
105,"[[40, 42]]","(True, 106)"
105,"[[41, 43]]","(True, 106)"
105,"[[42, 44]]","(True, 106)"
105,"[[43, 45]]","(True, 106)"
105,"[[44, 46]]","(True, 106)"
105,"[[45, 47]]","(True, 106)"
105,"[[46, 48]]","(True, 106)"
105,"[[47, 49]]","(True, 106)"
105,"[[48, 50]]","(True, 106)"
105,"[[49, 51]]","(True, 106)"
105,"[[50, 52]]","(True, 106)"
105,"[[51, 53]]","(True, 106)"
105,"[[52, 54]]","(True, 106)"
105,"[[53, 55]]","(True, 106)"
105,"[[54, 56]]","(True, 106)"
105,"[[55, 57]]","(True, 106)"
105,"[[56, 58]]","(True, 106)"
105,"[[57, 59]]","(True, 106)"
105,"[[58, 60]]","(True, 106)"
105,"[[59, 61]]","(True, 106)"
105,"[[60, 62]]","(True, 106)"
105,"[[61, 63]]","(True, 106)"
105,"[[62, 64]]","(True, 106)"
105,"[[63, 65]]","(True, 106)"
105,"[[64, 66]]","(True, 106)"
105,"[[65, 67]]","(True, 106)"
105,"[[66, 68]]","(True, 106)"
105,"[[67, 69]]","(True, 106)"
105,"[[68, 70]]","(True, 106)"
105,"[[69, 71]]","(True, 106)"
105,"[[70, 72]]","(True, 106)"
105,"[[71, 73]]","(True, 106)"
105,"[[72, 74]]","(True, 106)"
105,"[[73, 75]]","(True, 106)"
105,"[[74, 76]]","(True, 106)"
105,"[[75, 77]]","(True, 106)"
105,"[[76, 78]]","(True, 106)"
105,"[[77, 79]]","(True, 106)"
105,"[[78, 80]]","(True, 106)"
105,"[[79, 81]]","(True, 106)"
105,"[[80, 82]]","(True, 106)"
105,"[[81, 83]]","(True, 106)"
105,"[[82, 84]]","(True, 106)"
105,"[[83, 85]]","(True, 106)"
105,"[[84, 86]]","(True, 106)"
105,"[[85, 87]]","(True, 106)"
105,"[[86, 88]]","(True, 106)"
105,"[[87, 89]]","(True, 106)"
105,"[[88, 90]]","(True, 106)"
105,"[[89, 91]]","(True, 106)"
105,"[[90, 92]]","(True, 106)"
105,"[[91, 93]]","(True, 106)"
105,"[[92, 94]]","(True, 106)"
105,"[[93, 95]]","(True, 106)"
105,"[[94, 96]]","(True, 106)"
105,"[[95, 97]]","(True, 106)"
105,"[[96, 98]]","(True, 106)"
105,"[[97, 99]]","(True, 106)"
105,"[[98, 100]]","(True, 106)"
105,"[[99, 101]]","(True, 106)"
105,"[[100, 102]]","(True, 106)"
105,"[[101, 103]]","(True, 106)"
105,"[[102, 104]]","(True, 106)"
106,"[[1, 3]]","(True, 107)"
106,"[[2, 4]]","(True, 107)"
106,"[[3, 5]]","(True, 107)"
106,"[[4, 6]]","(True, 107)"
106,"[[5, 7]]","(True, 107)"
106,"[[6, 8]]","(True, 107)"
106,"[[7, 9]]","(True, 107)"
106,"[[8, 10]]","(True, 107)"
106,"[[9, 11]]","(True, 107)"
106,"[[10, 12]]","(True, 107)"
106,"[[11, 13]]","(True, 107)"
106,"[[12, 14]]","(True, 107)"
106,"[[13, 15]]","(True, 107)"
106,"[[14, 16]]","(True, 107)"
106,"[[15, 17]]","(True, 107)"
106,"[[16, 18]]","(True, 107)"
106,"[[17, 19]]","(True, 107)"
106,"[[18, 20]]","(True, 107)"
106,"[[19, 21]]","(True, 107)"
106,"[[20, 22]]","(True, 107)"
106,"[[21, 23]]","(True, 107)"
106,"[[22, 24]]","(True, 107)"
106,"[[23, 25]]","(True, 107)"
106,"[[24, 26]]","(True, 107)"
106,"[[25, 27]]","(True, 107)"
106,"[[26, 28]]","(True, 107)"
106,"[[27, 29]]","(True, 107)"
106,"[[28, 30]]","(True, 107)"
106,"[[29, 31]]","(True, 107)"
106,"[[30, 32]]","(True, 107)"
106,"[[31, 33]]","(True, 107)"
106,"[[32, 34]]","(True, 107)"
106,"[[33, 35]]","(True, 107)"
106,"[[34, 36]]","(True, 107)"
106,"[[35, 37]]","(True, 107)"
106,"[[36, 38]]","(True, 107)"
106,"[[37, 39]]","(True, 107)"
106,"[[38, 40]]","(True, 107)"
106,"[[39, 41]]","(True, 107)"
106,"[[40, 42]]","(True, 107)"
106,"[[41, 43]]","(True, 107)"
106,"[[42, 44]]","(True, 107)"
106,"[[43, 45]]","(True, 107)"
106,"[[44, 46]]","(True, 107)"
106,"[[45, 47]]","(True, 107)"
106,"[[46, 48]]","(True, 107)"
106,"[[47, 49]]","(True, 107)"
106,"[[48, 50]]","(True, 107)"
106,"[[49, 51]]","(True, 107)"
106,"[[50, 52]]","(True, 107)"
106,"[[51, 53]]","(True, 107)"
106,"[[52, 54]]","(True, 107)"
106,"[[53, 55]]","(True, 107)"
106,"[[54, 56]]","(True, 107)"
106,"[[55, 57]]","(True, 107)"
106,"[[56, 58]]","(True, 107)"
106,"[[57, 59]]","(True, 107)"
106,"[[58, 60]]","(True, 107)"
106,"[[59, 61]]","(True, 107)"
106,"[[60, 62]]","(True, 107)"
106,"[[61, 63]]","(True, 107)"
106,"[[62, 64]]","(True, 107)"
106,"[[63, 65]]","(True, 107)"
106,"[[64, 66]]","(True, 107)"
106,"[[65, 67]]","(True, 107)"
106,"[[66, 68]]","(True, 107)"
106,"[[67, 69]]","(True, 107)"
106,"[[68, 70]]","(True, 107)"
106,"[[69, 71]]","(True, 107)"
106,"[[70, 72]]","(True, 107)"
106,"[[71, 73]]","(True, 107)"
106,"[[72, 74]]","(True, 107)"
106,"[[73, 75]]","(True, 107)"
106,"[[74, 76]]","(True, 107)"
106,"[[75, 77]]","(True, 107)"
106,"[[76, 78]]","(True, 107)"
106,"[[77, 79]]","(True, 107)"
106,"[[78, 80]]","(True, 107)"
106,"[[79, 81]]","(True, 107)"
106,"[[80, 82]]","(True, 107)"
106,"[[81, 83]]","(True, 107)"
106,"[[82, 84]]","(True, 107)"
106,"[[83, 85]]","(True, 107)"
106,"[[84, 86]]","(True, 107)"
106,"[[85, 87]]","(True, 107)"
106,"[[86, 88]]","(True, 107)"
106,"[[87, 89]]","(True, 107)"
106,"[[88, 90]]","(True, 107)"
106,"[[89, 91]]","(True, 107)"
106,"[[90, 92]]","(True, 107)"
106,"[[91, 93]]","(True, 107)"
106,"[[92, 94]]","(True, 107)"
106,"[[93, 95]]","(True, 107)"
106,"[[94, 96]]","(True, 107)"
106,"[[95, 97]]","(True, 107)"
106,"[[96, 98]]","(True, 107)"
106,"[[97, 99]]","(True, 107)"
106,"[[98, 100]]","(True, 107)"
106,"[[99, 101]]","(True, 107)"
106,"[[100, 102]]","(True, 107)"
106,"[[101, 103]]","(True, 107)"
106,"[[102, 104]]","(True, 107)"
106,"[[103, 105]]","(True, 107)"
107,"[[1, 3]]","(True, 108)"
107,"[[2, 4]]","(True, 108)"
107,"[[3, 5]]","(True, 108)"
107,"[[4, 6]]","(True, 108)"
107,"[[5, 7]]","(True, 108)"
107,"[[6, 8]]","(True, 108)"
107,"[[7, 9]]","(True, 108)"
107,"[[8, 10]]","(True, 108)"
107,"[[9, 11]]","(True, 108)"
107,"[[10, 12]]","(True, 108)"
107,"[[11, 13]]","(True, 108)"
107,"[[12, 14]]","(True, 108)"
107,"[[13, 15]]","(True, 108)"
107,"[[14, 16]]","(True, 108)"
107,"[[15, 17]]","(True, 108)"
107,"[[16, 18]]","(True, 108)"
107,"[[17, 19]]","(True, 108)"
107,"[[18, 20]]","(True, 108)"
107,"[[19, 21]]","(True, 108)"
107,"[[20, 22]]","(True, 108)"
107,"[[21, 23]]","(True, 108)"
107,"[[22, 24]]","(True, 108)"
107,"[[23, 25]]","(True, 108)"
107,"[[24, 26]]","(True, 108)"
107,"[[25, 27]]","(True, 108)"
107,"[[26, 28]]","(True, 108)"
107,"[[27, 29]]","(True, 108)"
107,"[[28, 30]]","(True, 108)"
107,"[[29, 31]]","(True, 108)"
107,"[[30, 32]]","(True, 108)"
107,"[[31, 33]]","(True, 108)"
107,"[[32, 34]]","(True, 108)"
107,"[[33, 35]]","(True, 108)"
107,"[[34, 36]]","(True, 108)"
107,"[[35, 37]]","(True, 108)"
107,"[[36, 38]]","(True, 108)"
107,"[[37, 39]]","(True, 108)"
107,"[[38, 40]]","(True, 108)"
107,"[[39, 41]]","(True, 108)"
107,"[[40, 42]]","(True, 108)"
107,"[[41, 43]]","(True, 108)"
107,"[[42, 44]]","(True, 108)"
107,"[[43, 45]]","(True, 108)"
107,"[[44, 46]]","(True, 108)"
107,"[[45, 47]]","(True, 108)"
107,"[[46, 48]]","(True, 108)"
107,"[[47, 49]]","(True, 108)"
107,"[[48, 50]]","(True, 108)"
107,"[[49, 51]]","(True, 108)"
107,"[[50, 52]]","(True, 108)"
107,"[[51, 53]]","(True, 108)"
107,"[[52, 54]]","(True, 108)"
107,"[[53, 55]]","(True, 108)"
107,"[[54, 56]]","(True, 108)"
107,"[[55, 57]]","(True, 108)"
107,"[[56, 58]]","(True, 108)"
107,"[[57, 59]]","(True, 108)"
107,"[[58, 60]]","(True, 108)"
107,"[[59, 61]]","(True, 108)"
107,"[[60, 62]]","(True, 108)"
107,"[[61, 63]]","(True, 108)"
107,"[[62, 64]]","(True, 108)"
107,"[[63, 65]]","(True, 108)"
107,"[[64, 66]]","(True, 108)"
107,"[[65, 67]]","(True, 108)"
107,"[[66, 68]]","(True, 108)"
107,"[[67, 69]]","(True, 108)"
107,"[[68, 70]]","(True, 108)"
107,"[[69, 71]]","(True, 108)"
107,"[[70, 72]]","(True, 108)"
107,"[[71, 73]]","(True, 108)"
107,"[[72, 74]]","(True, 108)"
107,"[[73, 75]]","(True, 108)"
107,"[[74, 76]]","(True, 108)"
107,"[[75, 77]]","(True, 108)"
107,"[[76, 78]]","(True, 108)"
107,"[[77, 79]]","(True, 108)"
107,"[[78, 80]]","(True, 108)"
107,"[[79, 81]]","(True, 108)"
107,"[[80, 82]]","(True, 108)"
107,"[[81, 83]]","(True, 108)"
107,"[[82, 84]]","(True, 108)"
107,"[[83, 85]]","(True, 108)"
107,"[[84, 86]]","(True, 108)"
107,"[[85, 87]]","(True, 108)"
107,"[[86, 88]]","(True, 108)"
107,"[[87, 89]]","(True, 108)"
107,"[[88, 90]]","(True, 108)"
107,"[[89, 91]]","(True, 108)"
107,"[[90, 92]]","(True, 108)"
107,"[[91, 93]]","(True, 108)"
107,"[[92, 94]]","(True, 108)"
107,"[[93, 95]]","(True, 108)"
107,"[[94, 96]]","(True, 108)"
107,"[[95, 97]]","(True, 108)"
107,"[[96, 98]]","(True, 108)"
107,"[[97, 99]]","(True, 108)"
107,"[[98, 100]]","(True, 108)"
107,"[[99, 101]]","(True, 108)"
107,"[[100, 102]]","(True, 108)"
107,"[[101, 103]]","(True, 108)"
107,"[[102, 104]]","(True, 108)"
107,"[[103, 105]]","(True, 108)"
107,"[[104, 106]]","(True, 108)"
108,"[[1, 3]]","(True, 109)"
108,"[[2, 4]]","(True, 109)"
108,"[[3, 5]]","(True, 109)"
108,"[[4, 6]]","(True, 109)"
108,"[[5, 7]]","(True, 109)"
108,"[[6, 8]]","(True, 109)"
108,"[[7, 9]]","(True, 109)"
108,"[[8, 10]]","(True, 109)"
108,"[[9, 11]]","(True, 109)"
108,"[[10, 12]]","(True, 109)"
108,"[[11, 13]]","(True, 109)"
108,"[[12, 14]]","(True, 109)"
108,"[[13, 15]]","(True, 109)"
108,"[[14, 16]]","(True, 109)"
108,"[[15, 17]]","(True, 109)"
108,"[[16, 18]]","(True, 109)"
108,"[[17, 19]]","(True, 109)"
108,"[[18, 20]]","(True, 109)"
108,"[[19, 21]]","(True, 109)"
108,"[[20, 22]]","(True, 109)"
108,"[[21, 23]]","(True, 109)"
108,"[[22, 24]]","(True, 109)"
108,"[[23, 25]]","(True, 109)"
108,"[[24, 26]]","(True, 109)"
108,"[[25, 27]]","(True, 109)"
108,"[[26, 28]]","(True, 109)"
108,"[[27, 29]]","(True, 109)"
108,"[[28, 30]]","(True, 109)"
108,"[[29, 31]]","(True, 109)"
108,"[[30, 32]]","(True, 109)"
108,"[[31, 33]]","(True, 109)"
108,"[[32, 34]]","(True, 109)"
108,"[[33, 35]]","(True, 109)"
108,"[[34, 36]]","(True, 109)"
108,"[[35, 37]]","(True, 109)"
108,"[[36, 38]]","(True, 109)"
108,"[[37, 39]]","(True, 109)"
108,"[[38, 40]]","(True, 109)"
108,"[[39, 41]]","(True, 109)"
108,"[[40, 42]]","(True, 109)"
108,"[[41, 43]]","(True, 109)"
108,"[[42, 44]]","(True, 109)"
108,"[[43, 45]]","(True, 109)"
108,"[[44, 46]]","(True, 109)"
108,"[[45, 47]]","(True, 109)"
108,"[[46, 48]]","(True, 109)"
108,"[[47, 49]]","(True, 109)"
108,"[[48, 50]]","(True, 109)"
108,"[[49, 51]]","(True, 109)"
108,"[[50, 52]]","(True, 109)"
108,"[[51, 53]]","(True, 109)"
108,"[[52, 54]]","(True, 109)"
108,"[[53, 55]]","(True, 109)"
108,"[[54, 56]]","(True, 109)"
108,"[[55, 57]]","(True, 109)"
108,"[[56, 58]]","(True, 109)"
108,"[[57, 59]]","(True, 109)"
108,"[[58, 60]]","(True, 109)"
108,"[[59, 61]]","(True, 109)"
108,"[[60, 62]]","(True, 109)"
108,"[[61, 63]]","(True, 109)"
108,"[[62, 64]]","(True, 109)"
108,"[[63, 65]]","(True, 109)"
108,"[[64, 66]]","(True, 109)"
108,"[[65, 67]]","(True, 109)"
108,"[[66, 68]]","(True, 109)"
108,"[[67, 69]]","(True, 109)"
108,"[[68, 70]]","(True, 109)"
108,"[[69, 71]]","(True, 109)"
108,"[[70, 72]]","(True, 109)"
108,"[[71, 73]]","(True, 109)"
108,"[[72, 74]]","(True, 109)"
108,"[[73, 75]]","(True, 109)"
108,"[[74, 76]]","(True, 109)"
108,"[[75, 77]]","(True, 109)"
108,"[[76, 78]]","(True, 109)"
108,"[[77, 79]]","(True, 109)"
108,"[[78, 80]]","(True, 109)"
108,"[[79, 81]]","(True, 109)"
108,"[[80, 82]]","(True, 109)"
108,"[[81, 83]]","(True, 109)"
108,"[[82, 84]]","(True, 109)"
108,"[[83, 85]]","(True, 109)"
108,"[[84, 86]]","(True, 109)"
108,"[[85, 87]]","(True, 109)"
108,"[[86, 88]]","(True, 109)"
108,"[[87, 89]]","(True, 109)"
108,"[[88, 90]]","(True, 109)"
108,"[[89, 91]]","(True, 109)"
108,"[[90, 92]]","(True, 109)"
108,"[[91, 93]]","(True, 109)"
108,"[[92, 94]]","(True, 109)"
108,"[[93, 95]]","(True, 109)"
108,"[[94, 96]]","(True, 109)"
108,"[[95, 97]]","(True, 109)"
108,"[[96, 98]]","(True, 109)"
108,"[[97, 99]]","(True, 109)"
108,"[[98, 100]]","(True, 109)"
108,"[[99, 101]]","(True, 109)"
108,"[[100, 102]]","(True, 109)"
108,"[[101, 103]]","(True, 109)"
108,"[[102, 104]]","(True, 109)"
108,"[[103, 105]]","(True, 109)"
108,"[[104, 106]]","(True, 109)"
108,"[[105, 107]]","(True, 109)"
109,"[[1, 3]]","(True, 110)"
109,"[[2, 4]]","(True, 110)"
109,"[[3, 5]]","(True, 110)"
109,"[[4, 6]]","(True, 110)"
109,"[[5, 7]]","(True, 110)"
109,"[[6, 8]]","(True, 110)"
109,"[[7, 9]]","(True, 110)"
109,"[[8, 10]]","(True, 110)"
109,"[[9, 11]]","(True, 110)"
109,"[[10, 12]]","(True, 110)"
109,"[[11, 13]]","(True, 110)"
109,"[[12, 14]]","(True, 110)"
109,"[[13, 15]]","(True, 110)"
109,"[[14, 16]]","(True, 110)"
109,"[[15, 17]]","(True, 110)"
109,"[[16, 18]]","(True, 110)"
109,"[[17, 19]]","(True, 110)"
109,"[[18, 20]]","(True, 110)"
109,"[[19, 21]]","(True, 110)"
109,"[[20, 22]]","(True, 110)"
109,"[[21, 23]]","(True, 110)"
109,"[[22, 24]]","(True, 110)"
